"exam_id","student_id","subj_id","mark","exam_date"
7749,1743,11,2,2000-01-03
7750,1743,7,2,2000-04-16
7751,1743,5,1,2000-03-20
7752,1744,14,2,2000-04-11
7753,1744,11,5,2000-01-19
7754,1744,7,2,2000-02-01
7755,1745,5,3,2000-04-02
7756,1745,7,4,2000-01-03
7757,1745,11,1,2000-02-07
7758,1746,6,4,2000-03-31
7759,1746,7,1,2000-04-18
7760,1746,7,2,2000-01-29
7761,1746,2,5,2000-02-22
7762,1746,5,3,2000-02-06
7763,1747,6,5,2000-06-02
7764,1747,9,3,2000-03-05
7765,1747,14,3,2000-01-23
7766,1747,5,3,2000-04-16
7767,1747,6,2,2000-04-25
7768,1748,13,4,2000-02-26
7769,1748,7,2,2000-06-07
7770,1749,11,3,2000-06-15
7771,1749,6,2,2000-01-19
7772,1749,9,5,2000-04-11
7773,1749,14,5,2000-04-05
7774,1749,6,3,2000-06-13
7775,1749,11,1,2000-05-15
7776,1749,6,5,2000-04-29
7777,1749,11,5,2000-02-06
7778,1750,1,4,2000-06-17
7779,1750,13,5,2000-01-01
7780,1751,2,1,2000-04-09
7781,1752,5,5,2000-06-06
7782,1752,2,5,2000-06-15
7783,1752,13,2,2000-03-26
7784,1752,7,3,2000-01-27
7785,1752,3,2,2000-06-21
7786,1752,2,2,2000-05-18
7787,1752,2,2,2000-03-14
7788,1753,4,4,2000-02-22
7789,1754,14,5,2000-05-05
7790,1754,3,4,2000-05-03
7791,1755,11,5,2000-04-19
7792,1756,8,5,2000-03-23
7793,1756,3,4,2000-03-20
7794,1757,1,1,2000-01-03
7795,1757,12,3,2000-05-04
7796,1758,3,2,2000-06-15
7797,1758,4,3,2000-01-29
7798,1758,6,5,2000-02-24
7799,1758,9,1,2000-04-21
7800,1759,14,2,2000-02-25
7801,1759,13,4,2000-05-28
7802,1759,3,5,2000-05-02
7803,1759,8,2,2000-05-08
7804,1759,6,3,2000-04-27
7805,1760,4,1,2000-04-10
7806,1760,6,4,2000-05-21
7807,1760,8,1,2000-05-04
7808,1760,8,2,2000-03-27
7809,1760,10,2,2000-04-01
7810,1760,1,2,2000-06-17
7811,1761,2,1,2000-03-12
7812,1761,6,2,2000-03-26
7813,1761,5,3,2000-01-02
7814,1762,5,4,2000-01-24
7815,1762,2,4,2000-02-21
7816,1762,4,4,2000-05-11
7817,1763,4,1,2000-03-29
7818,1763,2,5,2000-01-23
7819,1763,9,2,2000-05-26
7820,1763,10,5,2000-05-11
7821,1763,9,3,2000-01-13
7822,1763,5,5,2000-05-14
7823,1763,13,2,2000-02-20
7824,1764,11,4,2000-03-25
7825,1764,2,2,2000-06-07
7826,1764,12,3,2000-01-14
7827,1764,12,3,2000-06-01
7828,1764,14,1,2000-03-17
7829,1765,9,4,2000-04-07
7830,1765,13,3,2000-02-08
7831,1765,13,4,2000-05-01
7832,1765,10,1,2000-02-15
7833,1765,2,3,2000-03-10
7834,1765,10,4,2000-05-19
7835,1765,14,4,2000-03-23
7836,1765,14,5,2000-03-15
7837,1766,14,1,2000-02-12
7838,1766,10,1,2000-02-26
7839,1766,4,3,2000-05-31
7840,1766,14,5,2000-01-25
7841,1767,11,4,2000-06-17
7842,1767,7,5,2000-02-26
7843,1767,11,5,2000-03-19
7844,1767,7,4,2000-03-09
7845,1768,12,2,2000-06-08
7846,1768,11,4,2000-03-18
7847,1768,13,2,2000-03-10
7848,1768,8,5,2000-05-18
7849,1768,11,3,2000-02-27
7850,1769,1,3,2000-02-01
7851,1769,6,5,2000-05-24
7852,1769,2,3,2000-04-17
7853,1769,6,5,2000-01-10
7854,1769,3,3,2000-02-03
7855,1769,11,5,2000-03-28
7856,1769,6,5,2000-03-07
7857,1769,7,4,2000-06-12
7858,1770,12,1,2000-05-20
7859,1770,13,3,2000-05-03
7860,1771,3,5,2000-04-09
7861,1771,11,5,2000-01-25
7862,1771,8,3,2000-03-22
7863,1772,1,2,2000-06-08
7864,1772,2,4,2000-03-21
7865,1772,8,1,2000-03-17
7866,1772,14,3,2000-03-19
7867,1772,12,3,2000-05-31
7868,1772,9,4,2000-03-03
7869,1773,3,2,2000-03-17
7870,1773,7,4,2000-04-28
7871,1773,6,5,2000-03-10
7872,1773,11,4,2000-03-14
7873,1774,11,5,2000-05-24
7874,1775,13,1,2000-04-01
7875,1776,2,4,2000-05-01
7876,1776,14,3,2000-06-15
7877,1776,5,5,2000-02-15
7878,1777,10,3,2000-03-10
7879,1777,12,1,2000-06-15
7880,1777,3,1,2000-06-12
7881,1777,10,3,2000-01-14
7882,1778,10,5,2000-06-18
7883,1778,1,1,2000-06-01
7884,1778,10,5,2000-01-21
7885,1778,10,5,2000-01-25
7886,1778,5,4,2000-02-29
7887,1778,9,3,2000-02-11
7888,1778,10,1,2000-01-09
7889,1778,9,5,2000-03-04
7890,1779,4,4,2000-01-21
7891,1779,10,2,2000-03-24
7892,1779,10,2,2000-03-23
7893,1779,4,1,2000-01-10
7894,1779,1,3,2000-03-30
7895,1779,2,1,2000-06-26
7896,1779,2,1,2000-03-12
7897,1779,11,4,2000-05-30
7898,1780,9,4,2000-06-26
7899,1780,13,3,2000-05-22
7900,1780,3,3,2000-06-11
7901,1781,10,5,2000-05-14
7902,1781,5,1,2000-05-23
7903,1781,9,1,2000-04-25
7904,1781,8,5,2000-05-23
7905,1782,2,3,2000-06-17
7906,1783,10,4,2000-04-04
7907,1783,2,4,2000-04-10
7908,1783,7,2,2000-02-14
7909,1783,7,5,2000-01-19
7910,1783,2,3,2000-06-07
7911,1783,7,2,2000-05-07
7912,1784,10,2,2000-06-28
7913,1784,12,3,2000-03-12
7914,1784,7,2,2000-04-03
7915,1784,7,5,2000-05-25
7916,1784,3,3,2000-03-23
7917,1785,3,5,2000-04-13
7918,1785,2,4,2000-02-29
7919,1785,13,4,2000-04-26
7920,1785,10,1,2000-01-18
7921,1785,6,4,2000-04-07
7922,1785,10,3,2000-04-22
7923,1786,6,3,2000-02-28
7924,1786,1,4,2000-05-14
7925,1787,6,2,2000-05-02
7926,1787,9,5,2000-01-27
7927,1787,12,1,2000-03-01
7928,1787,1,2,2000-05-24
7929,1787,7,2,2000-04-03
7930,1787,2,3,2000-05-23
7931,1787,13,5,2000-04-20
7932,1787,8,1,2000-03-27
7933,1788,7,2,2000-04-16
7934,1788,2,5,2000-04-10
7935,1788,7,2,2000-01-15
7936,1788,1,3,2000-03-29
7937,1788,11,3,2000-05-01
7938,1788,13,5,2000-06-23
7939,1789,4,1,2000-03-19
7940,1789,8,4,2000-06-14
7941,1789,12,5,2000-05-07
7942,1789,11,2,2000-01-22
7943,1789,13,1,2000-01-30
7944,1789,9,4,2000-01-19
7945,1789,3,2,2000-06-20
7946,1790,13,4,2000-01-16
7947,1790,11,2,2000-06-18
7948,1790,5,2,2000-05-17
7949,1790,5,5,2000-03-10
7950,1790,4,5,2000-01-30
7951,1791,8,4,2000-01-06
7952,1792,10,1,2000-05-27
7953,1792,4,3,2000-02-29
7954,1792,4,4,2000-03-21
7955,1792,11,4,2000-02-25
7956,1792,3,1,2000-03-25
7957,1792,8,3,2000-05-01
7958,1793,3,1,2000-04-04
7959,1793,11,3,2000-06-20
7960,1794,6,2,2000-04-13
7961,1794,4,5,2000-03-11
7962,1794,13,2,2000-03-02
7963,1795,4,3,2000-06-28
7964,1795,1,5,2000-03-19
7965,1795,2,5,2000-01-19
7966,1795,9,4,2000-04-14
7967,1795,9,2,2000-02-23
7968,1796,9,4,2000-03-11
7969,1797,14,4,2000-06-08
7970,1797,7,3,2000-01-01
7971,1797,8,4,2000-04-06
7972,1797,10,3,2000-06-24
7973,1797,7,1,2000-04-17
7974,1797,4,3,2000-04-27
7975,1797,1,4,2000-03-08
7976,1797,3,1,2000-03-27
7977,1798,4,5,2000-03-14
7978,1798,7,2,2000-06-10
7979,1798,11,4,2000-06-07
7980,1799,9,1,2000-01-20
7981,1799,8,1,2000-03-06
7982,1799,12,4,2000-04-27
7983,1800,7,1,2000-05-24
7984,1800,3,3,2000-02-06
7985,1800,13,3,2000-01-16
7986,1800,1,3,2000-02-22
7987,1800,5,4,2000-03-01
7988,1800,5,5,2000-01-25
7989,1800,3,5,2000-06-18
7990,1801,13,1,2000-01-16
7991,1801,10,1,2000-03-25
7992,1802,6,1,2000-05-28
7993,1802,8,1,2000-03-10
7994,1802,13,3,2000-01-29
7995,1802,2,1,2000-01-06
7996,1803,10,5,2000-01-15
7997,1803,3,5,2000-02-08
7998,1803,1,3,2000-03-03
7999,1803,1,5,2000-01-08
8000,1803,9,3,2000-01-17
8001,1803,7,1,2000-06-18
8002,1804,8,2,2000-03-09
8003,1804,1,1,2000-06-25
8004,1805,2,4,2000-06-10
8005,1805,7,3,2000-04-12
8006,1805,3,4,2000-03-02
8007,1805,9,2,2000-01-10
8008,1805,2,4,2000-04-16
8009,1805,6,2,2000-03-23
8010,1805,2,1,2000-02-20
8011,1805,9,2,2000-04-29
8012,1806,8,1,2000-04-04
8013,1807,7,2,2000-01-11
8014,1807,9,4,2000-03-17
8015,1807,3,5,2000-04-04
8016,1807,5,2,2000-06-20
8017,1807,2,4,2000-05-04
8018,1807,3,2,2000-03-21
8019,1807,11,5,2000-02-11
8020,1807,9,4,2000-05-06
8021,1808,9,3,2000-04-30
8022,1808,11,2,2000-04-19
8023,1808,5,3,2000-02-02
8024,1808,2,3,2000-06-05
8025,1808,5,2,2000-03-22
8026,1808,5,1,2000-06-05
8027,1808,7,4,2000-02-05
8028,1809,7,5,2000-05-01
8029,1809,12,5,2000-04-19
8030,1809,5,4,2000-01-27
8031,1810,14,4,2000-02-06
8032,1810,13,5,2000-06-11
8033,1810,6,1,2000-05-10
8034,1810,10,4,2000-03-18
8035,1811,2,5,2000-05-19
8036,1811,13,3,2000-04-23
8037,1811,11,1,2000-05-04
8038,1811,9,3,2000-03-11
8039,1811,12,4,2000-04-11
8040,1811,5,5,2000-01-19
8041,1811,2,2,2000-05-26
8042,1811,1,1,2000-04-27
8043,1812,5,4,2000-05-07
8044,1812,12,3,2000-01-02
8045,1813,1,5,2000-05-22
8046,1813,4,4,2000-06-20
8047,1813,7,3,2000-06-12
8048,1814,7,5,2000-03-26
8049,1814,7,5,2000-04-07
8050,1814,12,1,2000-05-19
8051,1814,6,5,2000-05-04
8052,1815,11,4,2000-04-16
8053,1815,14,3,2000-02-24
8054,1816,11,4,2000-02-08
8055,1816,14,2,2000-01-03
8056,1816,2,3,2000-02-10
8057,1816,5,3,2000-04-10
8058,1817,10,2,2000-01-31
8059,1817,6,3,2000-03-05
8060,1817,5,1,2000-03-19
8061,1817,11,2,2000-05-10
8062,1817,13,3,2000-01-23
8063,1817,2,3,2000-05-24
8064,1818,3,3,2000-05-28
8065,1818,13,2,2000-04-27
8066,1818,13,5,2000-01-11
8067,1818,6,3,2000-05-30
8068,1818,1,3,2000-04-09
8069,1818,4,2,2000-02-22
8070,1819,1,1,2000-02-27
8071,1819,9,5,2000-06-10
8072,1819,13,1,2000-06-08
8073,1819,7,2,2000-02-04
8074,1819,2,2,2000-03-28
8075,1819,13,5,2000-05-29
8076,1819,8,1,2000-03-29
8077,1819,8,1,2000-04-24
8078,1820,13,5,2000-04-04
8079,1820,7,3,2000-05-23
8080,1820,11,2,2000-06-07
8081,1820,1,3,2000-04-10
8082,1820,1,1,2000-05-09
8083,1820,10,3,2000-02-28
8084,1820,9,2,2000-04-30
8085,1821,13,5,2000-04-09
8086,1822,9,1,2000-02-29
8087,1823,12,2,2000-04-07
8088,1823,5,4,2000-04-20
8089,1823,5,4,2000-05-02
8090,1823,4,1,2000-05-31
8091,1824,10,4,2000-05-19
8092,1824,3,5,2000-04-05
8093,1825,12,2,2000-05-23
8094,1825,7,4,2000-02-11
8095,1825,1,2,2000-01-02
8096,1825,3,2,2000-04-12
8097,1826,7,4,2000-04-25
8098,1826,7,1,2000-05-13
8099,1826,14,4,2000-06-19
8100,1826,7,2,2000-04-03
8101,1826,2,5,2000-06-23
8102,1826,11,1,2000-06-24
8103,1827,1,2,2000-05-06
8104,1827,8,4,2000-01-03
8105,1827,9,5,2000-03-01
8106,1827,4,4,2000-03-06
8107,1827,10,2,2000-02-12
8108,1827,11,2,2000-06-07
8109,1828,6,5,2000-03-22
8110,1828,5,3,2000-02-17
8111,1828,11,1,2000-02-01
8112,1828,7,4,2000-06-24
8113,1828,11,5,2000-01-29
8114,1828,6,5,2000-02-26
8115,1828,10,4,2000-04-20
8116,1829,7,3,2000-02-15
8117,1829,14,3,2000-03-13
8118,1830,2,3,2000-05-12
8119,1830,9,5,2000-06-24
8120,1830,11,1,2000-06-21
8121,1830,13,3,2000-05-26
8122,1830,3,2,2000-05-13
8123,1830,2,4,2000-01-18
8124,1830,5,1,2000-01-15
8125,1830,3,4,2000-05-22
8126,1831,3,2,2000-02-15
8127,1831,5,1,2000-01-23
8128,1831,1,2,2000-04-08
8129,1831,12,3,2000-01-24
8130,1831,11,2,2000-04-08
8131,1832,13,5,2000-05-23
8132,1832,5,4,2000-05-27
8133,1832,11,1,2000-04-14
8134,1832,8,5,2000-04-08
8135,1832,5,5,2000-02-15
8136,1833,4,4,2000-05-17
8137,1833,12,5,2000-06-28
8138,1833,9,4,2000-06-14
8139,1833,5,2,2000-04-03
8140,1833,4,3,2000-01-04
8141,1834,9,4,2000-06-02
8142,1834,3,5,2000-01-23
8143,1834,8,5,2000-02-02
8144,1835,12,4,2000-02-19
8145,1835,8,1,2000-02-24
8146,1835,7,4,2000-01-27
8147,1835,3,3,2000-06-19
8148,1835,2,1,2000-01-22
8149,1835,1,1,2000-01-17
8150,1835,10,5,2000-04-02
8151,1835,7,1,2000-01-28
8152,1836,14,1,2000-03-10
8153,1836,13,2,2000-06-24
8154,1836,6,5,2000-05-22
8155,1836,5,1,2000-03-06
8156,1836,4,3,2000-01-29
8157,1836,1,3,2000-03-25
8158,1836,14,3,2000-05-25
8159,1836,6,2,2000-04-19
8160,1837,2,1,2000-06-06
8161,1837,14,5,2000-01-13
8162,1837,1,3,2000-01-21
8163,1837,13,2,2000-06-21
8164,1838,2,4,2000-02-08
8165,1839,14,2,2000-02-16
8166,1839,2,1,2000-04-08
8167,1839,13,1,2000-03-25
8168,1839,14,2,2000-04-19
8169,1839,2,5,2000-06-19
8170,1839,11,5,2000-06-06
8171,1839,14,3,2000-04-28
8172,1839,4,4,2000-05-06
8173,1840,2,3,2000-02-09
8174,1840,10,3,2000-06-08
8175,1841,11,5,2000-01-13
8176,1841,6,1,2000-06-27
8177,1841,1,5,2000-03-20
8178,1841,13,1,2000-03-14
8179,1841,4,5,2000-04-15
8180,1842,2,1,2000-03-29
8181,1842,3,2,2000-01-24
8182,1842,6,3,2000-01-17
8183,1842,10,3,2000-04-14
8184,1842,14,4,2000-02-11
8185,1842,10,3,2000-02-03
8186,1842,5,5,2000-01-02
8187,1843,3,2,2000-01-02
8188,1843,6,5,2000-05-23
8189,1843,6,3,2000-03-01
8190,1843,12,4,2000-02-29
8191,1843,10,4,2000-01-08
8192,1843,6,3,2000-03-08
8193,1844,12,5,2000-06-16
8194,1844,4,1,2000-04-28
8195,1845,9,3,2000-06-10
8196,1845,7,4,2000-06-09
8197,1845,4,1,2000-03-10
8198,1845,4,2,2000-05-24
8199,1845,8,1,2000-06-13
8200,1845,10,4,2000-02-12
8201,1845,11,1,2000-06-22
8202,1846,12,3,2000-01-07
8203,1846,5,4,2000-01-08
8204,1846,11,1,2000-05-04
8205,1847,5,4,2000-05-04
8206,1847,14,5,2000-01-28
8207,1847,8,2,2000-02-16
8208,1847,1,5,2000-01-11
8209,1847,11,1,2000-04-09
8210,1847,12,5,2000-06-01
8211,1847,10,3,2000-05-05
8212,1848,14,2,2000-01-10
8213,1848,12,3,2000-02-22
8214,1848,10,3,2000-02-10
8215,1848,8,5,2000-03-09
8216,1848,3,1,2000-01-04
8217,1848,4,5,2000-03-29
8218,1849,3,5,2000-03-28
8219,1850,4,3,2000-06-01
8220,1850,1,4,2000-06-23
8221,1850,7,5,2000-05-01
8222,1851,3,5,2000-01-19
8223,1851,6,5,2000-01-28
8224,1851,14,1,2000-04-11
8225,1851,11,1,2000-05-05
8226,1852,5,3,2000-06-26
8227,1852,14,1,2000-06-23
8228,1852,8,5,2000-04-04
8229,1852,2,2,2000-04-23
8230,1852,5,3,2000-03-28
8231,1852,11,3,2000-05-22
8232,1852,2,2,2000-04-05
8233,1852,7,1,2000-06-02
8234,1853,7,4,2000-02-20
8235,1853,11,4,2000-03-16
8236,1853,9,2,2000-05-04
8237,1853,12,3,2000-02-03
8238,1854,4,2,2000-03-05
8239,1854,6,4,2000-02-22
8240,1854,14,5,2000-01-16
8241,1854,5,4,2000-01-23
8242,1854,14,1,2000-05-24
8243,1854,7,5,2000-02-29
8244,1854,8,4,2000-06-17
8245,1854,12,5,2000-04-22
8246,1855,9,1,2000-06-26
8247,1855,8,3,2000-02-29
8248,1855,5,2,2000-03-29
8249,1855,5,1,2000-06-20
8250,1855,6,3,2000-03-11
8251,1855,7,3,2000-01-17
8252,1856,11,1,2000-04-21
8253,1857,3,3,2000-04-05
8254,1857,3,3,2000-02-09
8255,1857,8,1,2000-05-26
8256,1857,2,2,2000-04-30
8257,1857,5,2,2000-06-05
8258,1857,5,1,2000-03-23
8259,1857,1,2,2000-03-18
8260,1858,4,2,2000-02-08
8261,1858,5,3,2000-06-12
8262,1858,14,5,2000-01-17
8263,1858,7,1,2000-06-19
8264,1858,3,3,2000-04-13
8265,1858,2,4,2000-03-19
8266,1858,10,1,2000-04-10
8267,1858,6,3,2000-06-22
8268,1859,5,3,2000-03-07
8269,1859,14,1,2000-03-09
8270,1859,4,5,2000-05-18
8271,1859,5,2,2000-06-04
8272,1859,8,2,2000-03-14
8273,1859,2,1,2000-02-01
8274,1859,6,5,2000-02-04
8275,1859,10,3,2000-03-17
8276,1860,14,4,2000-05-11
8277,1861,11,3,2000-03-18
8278,1861,9,3,2000-05-22
8279,1861,5,5,2000-05-30
8280,1861,8,4,2000-04-16
8281,1861,6,5,2000-04-25
8282,1861,14,1,2000-06-21
8283,1862,14,2,2000-03-04
8284,1862,1,1,2000-04-22
8285,1862,9,3,2000-05-07
8286,1862,11,5,2000-04-18
8287,1862,6,5,2000-01-07
8288,1862,14,1,2000-04-21
8289,1862,10,2,2000-03-23
8290,1862,12,1,2000-01-07
8291,1863,3,3,2000-03-13
8292,1863,12,3,2000-04-04
8293,1863,10,3,2000-03-15
8294,1863,8,1,2000-03-18
8295,1863,5,3,2000-06-03
8296,1863,11,5,2000-04-30
8297,1863,12,2,2000-04-06
8298,1864,10,5,2000-06-12
8299,1864,10,3,2000-02-09
8300,1864,8,1,2000-02-28
8301,1864,8,4,2000-05-09
8302,1864,3,4,2000-03-26
8303,1864,10,4,2000-05-25
8304,1864,3,2,2000-01-09
8305,1864,11,1,2000-02-10
8306,1865,6,4,2000-03-30
8307,1865,13,5,2000-05-27
8308,1866,4,4,2000-03-25
8309,1866,4,4,2000-02-20
8310,1866,9,2,2000-03-07
8311,1866,3,2,2000-06-22
8312,1866,14,4,2000-03-23
8313,1866,2,2,2000-04-26
8314,1867,2,3,2000-04-04
8315,1868,9,2,2000-04-20
8316,1868,12,2,2000-05-29
8317,1868,1,4,2000-05-22
8318,1869,10,5,2000-01-03
8319,1869,7,1,2000-06-24
8320,1869,4,5,2000-01-08
8321,1869,3,3,2000-01-01
8322,1869,10,2,2000-02-13
8323,1870,9,1,2000-06-15
8324,1870,7,5,2000-03-25
8325,1870,6,5,2000-04-18
8326,1870,4,3,2000-04-30
8327,1870,1,2,2000-04-26
8328,1870,3,1,2000-02-23
8329,1870,2,5,2000-01-01
8330,1871,6,2,2000-03-20
8331,1871,12,4,2000-01-21
8332,1871,2,3,2000-01-25
8333,1871,11,4,2000-03-15
8334,1871,7,3,2000-03-11
8335,1871,1,3,2000-01-17
8336,1872,8,1,2000-05-14
8337,1872,10,1,2000-02-25
8338,1872,3,3,2000-05-22
8339,1872,11,3,2000-02-11
8340,1872,2,2,2000-04-26
8341,1873,8,4,2000-01-04
8342,1873,11,1,2000-05-21
8343,1873,9,5,2000-03-11
8344,1873,10,4,2000-03-19
8345,1873,7,3,2000-01-14
8346,1874,12,2,2000-03-28
8347,1875,11,4,2000-02-17
8348,1875,10,4,2000-01-06
8349,1875,8,4,2000-01-22
8350,1875,8,4,2000-01-06
8351,1875,11,5,2000-06-13
8352,1875,1,5,2000-02-19
8353,1875,12,3,2000-04-08
8354,1875,8,3,2000-02-05
8355,1876,10,2,2000-06-14
8356,1876,5,2,2000-04-03
8357,1876,6,3,2000-02-04
8358,1876,6,4,2000-02-18
8359,1876,8,2,2000-01-16
8360,1877,12,1,2000-01-31
8361,1878,4,3,2000-05-06
8362,1878,10,1,2000-03-04
8363,1879,13,5,2000-06-27
8364,1880,5,2,2000-02-27
8365,1880,11,2,2000-03-18
8366,1880,9,1,2000-02-19
8367,1880,9,2,2000-05-28
8368,1880,9,2,2000-06-16
8369,1880,6,5,2000-06-25
8370,1880,6,2,2000-05-11
8371,1880,9,5,2000-02-20
8372,1881,11,3,2000-02-07
8373,1881,4,4,2000-05-12
8374,1881,3,2,2000-03-19
8375,1881,5,4,2000-03-25
8376,1882,3,2,2000-01-14
8377,1882,7,2,2000-01-08
8378,1882,14,5,2000-02-27
8379,1882,13,2,2000-01-14
8380,1882,14,3,2000-06-24
8381,1882,13,4,2000-05-22
8382,1882,13,1,2000-01-14
8383,1882,10,3,2000-02-21
8384,1883,5,5,2000-03-05
8385,1883,6,5,2000-04-26
8386,1883,9,2,2000-04-13
8387,1883,6,3,2000-02-02
8388,1883,4,4,2000-04-18
8389,1883,3,2,2000-01-31
8390,1884,1,1,2000-01-09
8391,1884,9,3,2000-04-13
8392,1884,6,5,2000-02-01
8393,1884,12,4,2000-04-01
8394,1885,1,2,2000-06-12
8395,1886,14,2,2000-04-10
8396,1886,3,5,2000-03-03
8397,1886,9,5,2000-04-02
8398,1886,11,2,2000-05-04
8399,1887,2,3,2000-02-17
8400,1887,4,3,2000-05-14
8401,1887,14,3,2000-02-25
8402,1887,8,4,2000-04-05
8403,1887,8,4,2000-03-25
8404,1887,14,1,2000-04-10
8405,1887,11,5,2000-05-26
8406,1888,7,4,2000-01-06
8407,1889,4,4,2000-01-29
8408,1889,5,3,2000-01-24
8409,1889,2,1,2000-05-05
8410,1889,4,1,2000-04-16
8411,1890,7,3,2000-02-08
8412,1890,6,2,2000-03-04
8413,1890,4,3,2000-05-04
8414,1890,11,1,2000-03-08
8415,1891,8,3,2000-05-01
8416,1891,14,1,2000-01-06
8417,1891,4,5,2000-03-10
8418,1892,4,2,2000-04-27
8419,1892,2,5,2000-03-17
8420,1892,11,2,2000-01-16
8421,1892,2,3,2000-05-21
8422,1893,6,4,2000-01-25
8423,1893,13,2,2000-01-29
8424,1894,14,1,2000-03-17
8425,1894,10,1,2000-02-28
8426,1894,10,1,2000-03-23
8427,1894,6,1,2000-06-17
8428,1894,6,1,2000-04-26
8429,1894,7,5,2000-01-31
8430,1894,7,2,2000-01-09
8431,1895,12,1,2000-05-24
8432,1895,4,2,2000-01-07
8433,1895,3,5,2000-06-08
8434,1895,5,3,2000-06-28
8435,1895,7,4,2000-02-04
8436,1895,10,4,2000-04-07
8437,1895,8,4,2000-06-07
8438,1896,1,1,2000-04-23
8439,1896,9,3,2000-01-17
8440,1896,12,4,2000-04-10
8441,1896,5,2,2000-02-02
8442,1896,3,1,2000-06-15
8443,1896,12,1,2000-02-11
8444,1896,2,4,2000-05-27
8445,1896,8,4,2000-03-22
8446,1897,1,1,2000-01-01
8447,1897,2,3,2000-05-20
8448,1897,9,4,2000-05-11
8449,1897,3,4,2000-03-05
8450,1897,5,3,2000-02-17
8451,1897,14,4,2000-02-11
8452,1897,9,2,2000-05-24
8453,1897,8,2,2000-04-10
8454,1898,4,1,2000-06-28
8455,1898,7,3,2000-04-04
8456,1898,4,3,2000-02-10
8457,1898,3,3,2000-01-10
8458,1898,12,1,2000-03-16
8459,1898,11,4,2000-04-21
8460,1898,8,4,2000-04-17
8461,1898,5,2,2000-04-30
8462,1899,12,2,2000-04-14
8463,1899,12,5,2000-06-24
8464,1899,6,3,2000-03-02
8465,1899,11,4,2000-05-26
8466,1899,7,1,2000-04-02
8467,1900,6,5,2000-05-12
8468,1900,1,4,2000-03-24
8469,1900,1,2,2000-05-30
8470,1900,9,5,2000-04-18
8471,1901,6,2,2000-04-01
8472,1901,5,2,2000-04-02
8473,1901,11,5,2000-04-29
8474,1902,1,4,2000-01-09
8475,1902,8,2,2000-01-15
8476,1902,2,3,2000-06-27
8477,1903,9,5,2000-03-27
8478,1903,7,2,2000-06-03
8479,1903,10,3,2000-03-25
8480,1903,2,3,2000-04-19
8481,1903,1,1,2000-05-01
8482,1903,3,1,2000-05-30
8483,1904,11,2,2000-01-16
8484,1904,8,3,2000-01-06
8485,1904,1,2,2000-02-18
8486,1904,10,1,2000-03-15
8487,1905,4,2,2000-01-01
8488,1906,10,1,2000-01-15
8489,1907,14,3,2000-04-21
8490,1907,1,2,2000-02-24
8491,1907,12,3,2000-03-30
8492,1907,7,2,2000-04-04
8493,1907,12,1,2000-01-09
8494,1907,1,3,2000-03-02
8495,1908,5,2,2000-03-23
8496,1908,13,2,2000-06-13
8497,1908,4,2,2000-05-06
8498,1909,7,3,2000-01-09
8499,1909,4,4,2000-02-19
8500,1909,13,4,2000-01-17
8501,1909,7,1,2000-06-02
8502,1909,11,4,2000-04-28
8503,1909,4,2,2000-02-27
8504,1910,5,3,2000-03-05
8505,1910,4,5,2000-02-29
8506,1910,11,4,2000-05-14
8507,1910,6,5,2000-01-17
8508,1910,3,5,2000-03-15
8509,1910,4,3,2000-06-19
8510,1910,12,3,2000-04-28
8511,1910,4,5,2000-05-10
8512,1911,13,1,2000-04-02
8513,1911,3,4,2000-06-20
8514,1911,6,5,2000-03-06
8515,1911,1,3,2000-03-06
8516,1911,2,3,2000-04-01
8517,1911,11,4,2000-06-24
8518,1911,11,1,2000-04-02
8519,1911,6,1,2000-04-10
8520,1912,13,1,2000-05-08
8521,1912,4,2,2000-06-23
8522,1913,12,2,2000-05-03
8523,1913,9,3,2000-06-03
8524,1913,4,1,2000-05-11
8525,1913,11,1,2000-01-21
8526,1913,8,4,2000-02-10
8527,1913,5,5,2000-01-11
8528,1913,10,3,2000-05-06
8529,1913,3,2,2000-05-04
8530,1914,4,1,2000-01-23
8531,1914,14,4,2000-06-08
8532,1914,10,4,2000-04-22
8533,1914,13,2,2000-03-04
8534,1914,12,4,2000-05-28
8535,1915,9,2,2000-01-10
8536,1915,7,2,2000-04-28
8537,1915,1,5,2000-03-09
8538,1915,1,2,2000-06-08
8539,1915,12,3,2000-06-28
8540,1915,8,5,2000-04-19
8541,1916,3,3,2000-05-21
8542,1916,3,5,2000-06-21
8543,1917,7,1,2000-05-04
8544,1918,10,1,2000-01-01
8545,1918,13,5,2000-03-02
8546,1918,11,5,2000-03-18
8547,1919,9,5,2000-02-27
8548,1919,6,3,2000-03-17
8549,1919,11,4,2000-06-25
8550,1920,3,2,2000-05-13
8551,1920,6,1,2000-05-23
8552,1920,1,3,2000-01-06
8553,1920,3,3,2000-01-10
8554,1920,7,2,2000-02-11
8555,1921,9,5,2000-03-07
8556,1921,10,4,2000-03-19
8557,1921,1,5,2000-03-18
8558,1921,4,5,2000-06-18
8559,1922,4,1,2000-05-13
8560,1922,13,1,2000-03-05
8561,1923,12,2,2000-03-17
8562,1923,10,4,2000-06-05
8563,1923,3,1,2000-04-02
8564,1924,3,4,2000-05-12
8565,1924,12,1,2000-01-08
8566,1924,11,3,2000-03-24
8567,1924,13,2,2000-06-09
8568,1924,5,5,2000-02-02
8569,1924,8,2,2000-01-06
8570,1924,4,1,2000-03-17
